wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubuskie;gorzowski;27520;0;12705;0;t0801
lubuskie;kroœnieñski;48050;290;23019;59;t0802
lubuskie;miêdzyrzecki;63981;212;29904;111;t0803
lubuskie;nowosolski;85486;345;39011;98;t0804
lubuskie;s³ubicki;35907;217;16981;142;t0805
lubuskie;strzelecko-drezdenecki;46846;71;21613;22;t0806
lubuskie;sulêciñski;27708;0;12685;0;t0807
lubuskie;œwiebodziñski;52538;159;24315;81;t0808
lubuskie;zielonogórski;84626;235;39327;138;t0809
lubuskie;¿agañski;64193;430;29749;108;t0810
lubuskie;¿arski;94967;127;45081;11;t0811
lubuskie;wschowski;24808;169;11771;24;t0812
lubuskie;Gorzów Wielkopolski;138711;445;65323;195;t0861
lubuskie;Zielona Góra;144241;69;68772;48;t0862
³ódzkie;be³chatowski;68081;1;31218;0;t1001
³ódzkie;kutnowski;83533;47;40151;6;t1002
³ódzkie;³aski;34055;151;16207;87;t1003
³ódzkie;³êczycki;47792;104;21669;78;t1004
³ódzkie;³owicki;86065;0;40891;0;t1005
³ódzkie;³ódzki wschodni;34598;0;15476;0;t1006
³ódzkie;opoczyñski;54988;138;24866;72;t1007
³ódzkie;pabianicki;101790;93;47593;45;t1008
³ódzkie;pajêczañski;28653;0;12987;0;t1009
³ódzkie;piotrkowski;46613;398;21511;212;t1010
³ódzkie;poddêbicki;35210;0;16593;0;t1011
³ódzkie;radomszczañski;81038;444;37522;299;t1012
³ódzkie;rawski;26550;0;11959;0;t1013
³ódzkie;sieradzki;93044;527;42605;344;t1014
³ódzkie;skierniewicki;22682;0;10771;0;t1015
³ódzkie;tomaszowski;99288;8;46651;8;t1016
³ódzkie;wieluñski;83655;216;39864;69;t1017
³ódzkie;wieruszowski;31177;81;14061;4;t1018
³ódzkie;zduñskowolski;46621;371;21388;120;t1019
³ódzkie;zgierski;122460;0;57302;0;t1020
³ódzkie;brzeziñski;32835;0;15473;0;t1021
³ódzkie;£ódŸ;865568;1588;410227;833;t1061
³ódzkie;Piotrków Trybunalski;74210;7;34837;0;t1062
³ódzkie;Skierniewice;68233;60;32569;60;t1063
ma³opolskie;bocheñski;72583;348;32405;96;t1201
ma³opolskie;brzeski;61833;445;28389;282;t1202
ma³opolskie;chrzanowski;105134;343;48181;265;t1203
ma³opolskie;d¹browski;38839;26;17945;26;t1204
ma³opolskie;gorlicki;80036;136;37788;22;t1205
ma³opolskie;krakowski;146960;248;67886;50;t1206
ma³opolskie;limanowski;81705;411;37439;224;t1207
ma³opolskie;miechowski;58015;0;27601;0;t1208
ma³opolskie;myœlenicki;94520;348;44249;267;t1209
ma³opolskie;nowos¹decki;121531;733;54464;432;t1210
ma³opolskie;nowotarski;122380;515;55585;189;t1211
ma³opolskie;olkuski;104687;548;48534;273;t1212
ma³opolskie;oœwiêcimski;112800;484;52597;247;t1213
ma³opolskie;proszowicki;40332;17;19036;0;t1214
ma³opolskie;suski;64251;114;30151;94;t1215
ma³opolskie;tarnowski;88470;14;40715;14;t1216
ma³opolskie;tatrzañski;32982;0;15687;0;t1217
ma³opolskie;wadowicki;109432;693;48523;432;t1218
ma³opolskie;wielicki;101055;433;45395;147;t1219
ma³opolskie;Kraków;1127650;2194;533735;1332;t1261
ma³opolskie;Nowy S¹cz;59472;229;27918;84;t1262
ma³opolskie;Tarnów;104024;423;47925;173;t1263
mazowieckie;bia³obrzeski;32926;148;15488;75;t1401
mazowieckie;ciechanowski;74556;114;35100;62;t1402
mazowieckie;garwoliñski;76831;230;36274;172;t1403
mazowieckie;gostyniñski;26293;547;12672;485;t1404
mazowieckie;grodziski;89315;59;40573;0;t1405
mazowieckie;grójecki;97815;435;46139;299;t1406
mazowieckie;kozienicki;40054;110;18854;83;t1407
mazowieckie;legionowski;70290;300;30483;177;t1408
mazowieckie;lipski;24352;27;11536;0;t1409
mazowieckie;³osicki;17080;0;8114;0;t1410
mazowieckie;makowski;37561;15;17571;1;t1411
mazowieckie;miñski;120007;141;53841;71;t1412
mazowieckie;m³awski;54917;30;26090;15;t1413
mazowieckie;nowodworski;101118;88;47076;45;t1414
mazowieckie;ostro³êcki;46380;0;21554;0;t1415
mazowieckie;ostrowski;46523;55;22244;24;t1416
mazowieckie;otwocki;84652;144;40343;113;t1417
mazowieckie;piaseczyñski;230149;468;107815;258;t1418
mazowieckie;p³ocki;78411;175;36564;145;t1419
mazowieckie;p³oñski;74747;21;34459;2;t1420
mazowieckie;pruszkowski;124480;126;58385;88;t1421
mazowieckie;przasnyski;46958;30;22311;0;t1422
mazowieckie;przysuski;25751;94;11833;93;t1423
mazowieckie;pu³tuski;43056;67;20422;67;t1424
mazowieckie;radomski;57846;376;26681;117;t1425
mazowieckie;siedlecki;29224;60;13933;38;t1426
mazowieckie;sierpecki;40722;81;18996;11;t1427
mazowieckie;sochaczewski;78041;189;36743;50;t1428
mazowieckie;soko³owski;39485;36;18520;1;t1429
mazowieckie;szyd³owiecki;18098;1;8112;0;t1430
mazowieckie;warszawski zachodni;108361;183;50985;90;t1432
mazowieckie;wêgrowski;42766;46;20178;0;t1433
mazowieckie;wo³omiñski;188886;396;86231;224;t1434
mazowieckie;wyszkowski;57676;36;26838;36;t1435
mazowieckie;zwoleñski;25919;124;12232;84;t1436
mazowieckie;¿uromiñski;26888;0;12834;0;t1437
mazowieckie;¿yrardowski;51934;88;24338;64;t1438
mazowieckie;Ostro³êka;66870;0;32163;0;t1461
mazowieckie;P³ock;122171;305;56544;99;t1462
mazowieckie;Radom;220210;392;101401;100;t1463
mazowieckie;Siedlce;110982;174;52274;43;t1464
mazowieckie;Warszawa;2440675;3768;1146078;2035;t1465
opolskie;brzeski;68265;0;32160;0;t1601
opolskie;g³ubczycki;39254;0;18761;0;t1602
opolskie;kêdzierzyñsko-kozielski;76897;2;36626;2;t1603
opolskie;kluczborski;50836;89;24023;76;t1604
opolskie;krapkowicki;91821;384;42112;185;t1605
opolskie;namys³owski;26272;0;12417;0;t1606
opolskie;nyski;89840;229;43224;134;t1607
opolskie;oleski;46343;123;22022;30;t1608
opolskie;opolski;62845;56;29548;2;t1609
opolskie;prudnicki;37705;344;17764;201;t1610
opolskie;strzelecki;53034;5;24770;0;t1611
opolskie;Opole;178148;456;84375;205;t1661
podkarpackie;bieszczadzki;9184;0;4426;0;t1801
podkarpackie;brzozowski;43990;52;20614;24;t1802
podkarpackie;dêbicki;62285;83;26878;83;t1803
podkarpackie;jaros³awski;50417;145;23479;52;t1804
podkarpackie;jasielski;54503;168;24960;52;t1805
podkarpackie;kolbuszowski;21285;70;9864;25;t1806
podkarpackie;kroœnieñski;47619;0;23042;0;t1807
podkarpackie;le¿ajski;36969;19;16868;0;t1808
podkarpackie;lubaczowski;30370;0;14178;0;t1809
podkarpackie;³añcucki;38070;0;18024;0;t1810
podkarpackie;mielecki;83453;33;39431;8;t1811
podkarpackie;ni¿añski;30889;4;14932;0;t1812
podkarpackie;przemyski;18025;0;8667;0;t1813
podkarpackie;przeworski;27751;0;13223;0;t1814
podkarpackie;ropczycko-sêdziszowski;35674;66;16343;32;t1815
podkarpackie;rzeszowski;51720;0;24265;0;t1816
podkarpackie;sanocki;35858;54;16686;21;t1817
podkarpackie;stalowowolski;69451;4;32952;0;t1818
podkarpackie;strzy¿owski;25389;42;12239;28;t1819
podkarpackie;tarnobrzeski;13941;177;6246;30;t1820
podkarpackie;leski;13234;0;6438;0;t1821
podkarpackie;Krosno;40949;154;19607;91;t1861
podkarpackie;Przemyœl;41141;4;19159;4;t1862
podkarpackie;Rzeszów;531620;1452;249441;629;t1863
podkarpackie;Tarnobrzeg;57520;63;27139;50;t1864
podlaskie;augustowski;40447;0;18780;0;t2001
podlaskie;bia³ostocki;59495;30;28495;0;t2002
podlaskie;bielski;34377;0;16380;0;t2003
podlaskie;grajewski;26100;77;12605;41;t2004
podlaskie;hajnowski;27850;20;13243;7;t2005
podlaskie;kolneñski;21218;36;9959;0;t2006
podlaskie;³om¿yñski;14462;0;6860;0;t2007
podlaskie;moniecki;21774;0;10268;0;t2008
podlaskie;sejneñski;11421;0;5444;0;t2009
podlaskie;siemiatycki;29955;0;14509;0;t2010
podlaskie;sokólski;40050;0;19163;0;t2011
podlaskie;suwalski;8209;0;3861;0;t2012
podlaskie;wysokomazowiecki;44072;0;21081;0;t2013
podlaskie;zambrowski;24516;82;11385;18;t2014
podlaskie;Bia³ystok;464133;293;217645;140;t2061
podlaskie;£om¿a;63677;17;30453;5;t2062
podlaskie;Suwa³ki;51341;65;23906;4;t2063
pomorskie;bytowski;64102;0;30170;0;t2201
pomorskie;chojnicki;80650;324;38012;139;t2202
pomorskie;cz³uchowski;38293;0;17349;0;t2203
pomorskie;gdañski;54116;327;25376;271;t2204
pomorskie;kartuski;82155;381;37989;180;t2205
pomorskie;koœcierski;59045;0;28151;0;t2206
pomorskie;kwidzyñski;58712;118;27687;83;t2207
pomorskie;lêborski;53252;34;24746;24;t2208
pomorskie;malborski;38549;0;18073;0;t2209
pomorskie;nowodworski;30608;307;14246;213;t2210
pomorskie;pucki;54434;97;25749;0;t2211
pomorskie;s³upski;43275;203;20510;56;t2212
pomorskie;starogardzki;90669;348;42819;161;t2213
pomorskie;tczewski;73363;436;33462;0;t2214
pomorskie;wejherowski;145083;893;67876;618;t2215
pomorskie;sztumski;39101;55;17736;0;t2216
pomorskie;Gdañsk;786457;1447;375732;543;t2261
pomorskie;Gdynia;270096;643;122636;409;t2262
pomorskie;S³upsk;108290;574;50995;152;t2263
pomorskie;Sopot;90757;117;44177;59;t2264
œl¹skie;bêdziñski;105224;270;49524;176;t2401
œl¹skie;bielski;101617;365;44596;275;t2402
œl¹skie;cieszyñski;151048;173;70046;57;t2403
œl¹skie;czêstochowski;84418;39;39432;14;t2404
œl¹skie;gliwicki;125771;267;55310;117;t2405
œl¹skie;k³obucki;54630;324;25521;221;t2406
œl¹skie;lubliniecki;50753;330;23376;207;t2407
œl¹skie;miko³owski;40977;114;19574;70;t2408
œl¹skie;myszkowski;52729;246;24849;133;t2409
œl¹skie;pszczyñski;60805;59;28468;58;t2410
œl¹skie;raciborski;84776;204;39511;144;t2411
œl¹skie;rybnicki;24794;120;11962;82;t2412
œl¹skie;tarnogórski;141237;153;67242;66;t2413
œl¹skie;bieruñsko-lêdziñski;37283;0;17679;0;t2414
œl¹skie;wodzis³awski;118271;0;54842;0;t2415
œl¹skie;zawierciañski;96806;275;45091;170;t2416
œl¹skie;¿ywiecki;99347;196;46331;193;t2417
œl¹skie;Bielsko-Bia³a;206126;296;96163;79;t2461
œl¹skie;Bytom;137825;311;64439;127;t2462
œl¹skie;Chorzów;109095;79;51198;3;t2463
œl¹skie;Czêstochowa;249174;298;116196;125;t2464
œl¹skie;D¹browa Górnicza;86382;127;40104;99;t2465
œl¹skie;Gliwice;264350;688;125194;294;t2466
œl¹skie;Jastrzêbie-Zdrój;54087;280;25083;54;t2467
œl¹skie;Jaworzno;87916;113;40691;36;t2468
œl¹skie;Katowice;570883;1155;267846;506;t2469
œl¹skie;Mys³owice;47879;77;23004;44;t2470
œl¹skie;Piekary Œl¹skie;35759;0;16671;0;t2471
œl¹skie;Ruda Œl¹ska;178455;713;85860;411;t2472
œl¹skie;Rybnik;62862;80;28992;14;t2473
œl¹skie;Siemianowice Œl¹skie;86102;75;40832;29;t2474
œl¹skie;Sosnowiec;202633;285;93581;117;t2475
œl¹skie;Œwiêtoch³owice;38877;160;18158;74;t2476
œl¹skie;Tychy;107826;273;51305;33;t2477
œl¹skie;Zabrze;128857;351;58671;159;t2478
œl¹skie;¯ory;59994;116;27929;74;t2479
œwiêtokrzyskie;buski;47904;21;22336;1;t2601
œwiêtokrzyskie;jêdrzejowski;71723;321;33591;281;t2602
œwiêtokrzyskie;kazimierski;23721;5;10822;0;t2603
œwiêtokrzyskie;kielecki;107354;362;48498;107;t2604
œwiêtokrzyskie;konecki;50881;0;23520;0;t2605
œwiêtokrzyskie;opatowski;33248;0;15223;0;t2606
œwiêtokrzyskie;ostrowiecki;84458;153;39472;70;t2607
œwiêtokrzyskie;piñczowski;33078;158;14702;80;t2608
œwiêtokrzyskie;sandomierski;74022;217;34599;127;t2609
œwiêtokrzyskie;skar¿yski;47869;101;22515;12;t2610
œwiêtokrzyskie;starachowicki;59503;0;27851;0;t2611
œwiêtokrzyskie;staszowski;34155;261;16034;175;t2612
œwiêtokrzyskie;w³oszczowski;42426;144;19574;113;t2613
œwiêtokrzyskie;Kielce;269919;665;125281;380;t2661
warmiñsko-mazurskie;bartoszycki;51413;5;23991;0;t2801
warmiñsko-mazurskie;braniewski;28150;0;13464;0;t2802
warmiñsko-mazurskie;dzia³dowski;48378;78;22769;78;t2803
warmiñsko-mazurskie;elbl¹ski;35153;131;16965;116;t2804
warmiñsko-mazurskie;e³cki;78282;96;34676;0;t2805
warmiñsko-mazurskie;gi¿ycki;40382;5;19360;0;t2806
warmiñsko-mazurskie;i³awski;62960;168;28745;112;t2807
warmiñsko-mazurskie;kêtrzyñski;39083;152;18650;124;t2808
warmiñsko-mazurskie;lidzbarski;28264;13;13385;4;t2809
warmiñsko-mazurskie;mr¹gowski;26836;0;12321;0;t2810
warmiñsko-mazurskie;nidzicki;41977;130;18556;43;t2811
warmiñsko-mazurskie;nowomiejski;33810;238;15532;189;t2812
warmiñsko-mazurskie;olecki;22713;114;10938;108;t2813
warmiñsko-mazurskie;olsztyñski;90037;222;42106;173;t2814
warmiñsko-mazurskie;ostródzki;65043;0;30951;0;t2815
warmiñsko-mazurskie;piski;48235;0;22544;0;t2816
warmiñsko-mazurskie;szczycieñski;52073;0;24696;0;t2817
warmiñsko-mazurskie;go³dapski;17703;0;8194;0;t2818
warmiñsko-mazurskie;wêgorzewski;19874;90;9677;56;t2819
warmiñsko-mazurskie;Elbl¹g;118927;128;56765;87;t2861
warmiñsko-mazurskie;Olsztyn;217602;408;101169;325;t2862
wielkopolskie;chodzieski;37646;0;17573;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;80927;180;37475;27;t3002
wielkopolskie;gnieŸnieñski;135291;170;63530;9;t3003
wielkopolskie;gostyñski;73906;239;35005;114;t3004
wielkopolskie;grodziski;34657;60;16517;9;t3005
wielkopolskie;jarociñski;51386;233;24445;224;t3006
wielkopolskie;kaliski;59597;245;28304;154;t3007
wielkopolskie;kêpiñski;43190;0;20359;0;t3008
wielkopolskie;kolski;59203;0;27719;0;t3009
wielkopolskie;koniñski;71962;222;32662;208;t3010
wielkopolskie;koœciañski;58554;462;27258;284;t3011
wielkopolskie;krotoszyñski;58097;126;27344;65;t3012
wielkopolskie;leszczyñski;18824;56;8755;56;t3013
wielkopolskie;miêdzychodzki;32251;99;15198;47;t3014
wielkopolskie;nowotomyski;56963;183;27036;40;t3015
wielkopolskie;obornicki;74156;93;33165;16;t3016
wielkopolskie;ostrowski;123320;51;56737;18;t3017
wielkopolskie;ostrzeszowski;39881;97;18402;32;t3018
wielkopolskie;pilski;91825;170;43868;74;t3019
wielkopolskie;pleszewski;59774;2;28544;0;t3020
wielkopolskie;poznañski;187479;858;88371;651;t3021
wielkopolskie;rawicki;49879;85;22838;57;t3022
wielkopolskie;s³upecki;40943;5;19267;0;t3023
wielkopolskie;szamotulski;65477;1211;30397;1074;t3024
wielkopolskie;œredzki;60250;196;29135;166;t3025
wielkopolskie;œremski;33374;450;15755;408;t3026
wielkopolskie;turecki;53821;227;25627;183;t3027
wielkopolskie;w¹growiecki;29397;0;13457;0;t3028
wielkopolskie;wolsztyñski;46143;121;22030;0;t3029
wielkopolskie;wrzesiñski;61359;18;28490;17;t3030
wielkopolskie;z³otowski;39986;53;18351;0;t3031
wielkopolskie;Kalisz;103566;205;49255;96;t3061
wielkopolskie;Konin;95693;66;44660;19;t3062
wielkopolskie;Leszno;67489;331;29601;292;t3063
wielkopolskie;Poznañ;1066661;3224;507061;2164;t3064
zachodniopomorskie;bia³ogardzki;42750;14;19748;2;t3201
zachodniopomorskie;choszczeñski;34849;224;16161;142;t3202
zachodniopomorskie;drawski;55254;53;25352;0;t3203
zachodniopomorskie;goleniowski;59713;188;27490;108;t3204
zachodniopomorskie;gryficki;32840;0;14745;0;t3205
zachodniopomorskie;gryfiñski;53038;0;24818;0;t3206
zachodniopomorskie;kamieñski;44992;26;20904;0;t3207
zachodniopomorskie;ko³obrzeski;84744;203;40711;89;t3208
zachodniopomorskie;koszaliñski;33195;47;15036;16;t3209
zachodniopomorskie;myœliborski;38196;247;17826;96;t3210
zachodniopomorskie;policki;46659;0;22172;0;t3211
zachodniopomorskie;pyrzycki;27625;93;13290;74;t3212
zachodniopomorskie;s³awieñski;50193;130;23285;29;t3213
zachodniopomorskie;stargardzki;83815;207;38958;102;t3214
zachodniopomorskie;szczecinecki;80593;91;36599;21;t3215
zachodniopomorskie;œwidwiñski;34613;22;16166;13;t3216
zachodniopomorskie;wa³ecki;36905;64;17573;56;t3217
zachodniopomorskie;³obeski;43914;75;18652;34;t3218
zachodniopomorskie;Koszalin;115493;204;54356;88;t3261
zachodniopomorskie;Szczecin;548164;1401;254551;638;t3262
zachodniopomorskie;Œwinoujœcie;38693;0;18476;0;t3263
Ca³y kraj;;34429956;74205;16097896;39297;t0000
