wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
ma³opolskie;oœwiêcimski;118211;135;55676;88;t1213
ma³opolskie;proszowicki;42481;1;20152;0;t1214
ma³opolskie;suski;67310;27;31745;7;t1215
ma³opolskie;tarnowski;92971;38;42995;29;t1216
ma³opolskie;tatrzañski;34647;33;16419;18;t1217
ma³opolskie;wadowicki;115914;173;51924;94;t1218
ma³opolskie;wielicki;107342;185;48563;125;t1219
ma³opolskie;Kraków;1162505;1406;552551;820;t1261
ma³opolskie;Nowy S¹cz;62335;40;29497;0;t1262
ma³opolskie;Tarnów;109870;41;50576;0;t1263
mazowieckie;bia³obrzeski;34614;4;16371;0;t1401
mazowieckie;ciechanowski;78069;162;37045;102;t1402
mazowieckie;garwoliñski;80465;12;38271;12;t1403
mazowieckie;gostyniñski;27347;0;13133;0;t1404
mazowieckie;grodziski;92979;0;42732;0;t1405
mazowieckie;grójecki;102300;155;48413;101;t1406
mazowieckie;kozienicki;42395;69;20174;44;t1407
mazowieckie;legionowski;73724;78;32293;78;t1408
mazowieckie;lipski;25686;12;12177;8;t1409
mazowieckie;³osicki;17946;16;8640;9;t1410
mazowieckie;makowski;39572;40;18460;15;t1411
mazowieckie;miñski;125446;24;56449;7;t1412
mazowieckie;m³awski;58447;73;27825;45;t1413
mazowieckie;nowodworski;107245;138;50062;101;t1414
mazowieckie;ostro³êcki;48405;35;22599;25;t1415
mazowieckie;ostrowski;48960;24;23592;21;t1416
mazowieckie;otwocki;88917;262;42735;196;t1417
mazowieckie;piaseczyñski;238196;280;112049;176;t1418
mazowieckie;p³ocki;83179;11;39346;3;t1419
mazowieckie;p³oñski;77854;69;36218;59;t1420
mazowieckie;pruszkowski;130708;51;61899;18;t1421
mazowieckie;przasnyski;49202;0;23477;0;t1422
mazowieckie;przysuski;27484;15;12949;6;t1423
mazowieckie;pu³tuski;45189;6;21597;0;t1424
mazowieckie;radomski;61214;38;28504;22;t1425
mazowieckie;siedlecki;30272;29;14508;23;t1426
mazowieckie;sierpecki;43143;38;20370;22;t1427
mazowieckie;sochaczewski;81063;73;38180;55;t1428
mazowieckie;soko³owski;41266;56;19420;0;t1429
mazowieckie;szyd³owiecki;19688;16;8927;0;t1430
mazowieckie;warszawski zachodni;112079;14;53197;0;t1432
mazowieckie;wêgrowski;44908;10;21458;0;t1433
mazowieckie;wo³omiñski;201212;265;91588;63;t1434
mazowieckie;wyszkowski;60888;44;28825;10;t1435
mazowieckie;zwoleñski;27466;0;13061;0;t1436
mazowieckie;¿uromiñski;28545;0;13904;0;t1437
mazowieckie;¿yrardowski;54931;85;25838;52;t1438
mazowieckie;Ostro³êka;69041;236;33107;144;t1461
mazowieckie;P³ock;126826;80;58842;12;t1462
mazowieckie;Radom;228702;320;105732;157;t1463
mazowieckie;Siedlce;115045;144;54306;95;t1464
mazowieckie;Warszawa;2514148;2187;1182110;1156;t1465
opolskie;brzeski;69816;16;32970;6;t1601
opolskie;g³ubczycki;40697;6;19371;0;t1602
opolskie;kêdzierzyñsko-kozielski;79054;60;37569;26;t1603
opolskie;kluczborski;53151;69;25195;25;t1604
opolskie;krapkowicki;95262;85;43877;49;t1605
opolskie;namys³owski;27454;31;13017;13;t1606
opolskie;nyski;92252;19;44438;7;t1607
opolskie;oleski;47834;86;22713;43;t1608
opolskie;opolski;64907;57;30406;33;t1609
opolskie;prudnicki;39104;142;18408;113;t1610
opolskie;strzelecki;55622;117;25945;62;t1611
opolskie;Opole;184344;239;86892;124;t1661
podkarpackie;bieszczadzki;9776;31;4732;13;t1801
podkarpackie;brzozowski;45553;52;21402;36;t1802
podkarpackie;dêbicki;64603;73;27891;45;t1803
podkarpackie;jaros³awski;54467;137;25191;66;t1804
podkarpackie;jasielski;58085;106;26457;53;t1805
podkarpackie;kolbuszowski;22352;44;10377;32;t1806
podkarpackie;kroœnieñski;48967;0;23673;0;t1807
podkarpackie;le¿ajski;39635;35;18035;18;t1808
podkarpackie;lubaczowski;32153;67;14926;24;t1809
podkarpackie;³añcucki;39895;59;18996;27;t1810
podkarpackie;mielecki;86360;82;41070;57;t1811
podkarpackie;ni¿añski;32035;1;15391;0;t1812
podkarpackie;przemyski;18886;0;9161;0;t1813
podkarpackie;przeworski;29193;29;13930;16;t1814
podkarpackie;ropczycko-sêdziszowski;37559;28;17183;16;t1815
podkarpackie;rzeszowski;53778;33;25111;21;t1816
podkarpackie;sanocki;37483;6;17394;0;t1817
podkarpackie;stalowowolski;72312;122;34270;52;t1818
podkarpackie;strzy¿owski;27038;21;13085;15;t1819
podkarpackie;tarnobrzeski;15143;29;6785;12;t1820
podkarpackie;leski;14017;0;6711;0;t1821
podkarpackie;Krosno;42853;21;20467;15;t1861
podkarpackie;Przemyœl;43876;133;20171;63;t1862
podkarpackie;Rzeszów;551154;739;257767;380;t1863
podkarpackie;Tarnobrzeg;60210;137;28331;82;t1864
podlaskie;augustowski;42161;16;19523;0;t2001
podlaskie;bia³ostocki;61637;23;29494;11;t2002
podlaskie;bielski;35714;57;17002;13;t2003
podlaskie;grajewski;27501;30;13203;1;t2004
podlaskie;hajnowski;28701;24;13575;0;t2005
podlaskie;kolneñski;21826;11;10262;0;t2006
podlaskie;³om¿yñski;15224;0;7257;0;t2007
podlaskie;moniecki;22773;15;10777;6;t2008
podlaskie;sejneñski;11883;12;5588;6;t2009
podlaskie;siemiatycki;31177;35;15024;23;t2010
podlaskie;sokólski;42152;70;20208;46;t2011
podlaskie;suwalski;8516;18;4072;17;t2012
podlaskie;wysokomazowiecki;46018;36;21977;21;t2013
podlaskie;zambrowski;26156;0;12122;0;t2014
podlaskie;Bia³ystok;480447;425;224324;189;t2061
podlaskie;£om¿a;66522;69;31700;32;t2062
podlaskie;Suwa³ki;54861;114;25359;34;t2063
pomorskie;bytowski;66473;36;31112;15;t2201
pomorskie;chojnicki;84887;174;40027;77;t2202
pomorskie;cz³uchowski;40023;8;18123;2;t2203
pomorskie;gdañski;57369;5;27476;0;t2204
pomorskie;kartuski;88685;124;41214;83;t2205
pomorskie;koœcierski;61554;127;29478;2;t2206
pomorskie;kwidzyñski;62309;183;29352;70;t2207
pomorskie;lêborski;56082;178;25987;46;t2208
pomorskie;malborski;40398;0;19221;0;t2209
pomorskie;nowodworski;31839;50;14861;28;t2210
pomorskie;pucki;57304;98;27126;68;t2211
pomorskie;s³upski;45252;31;21600;16;t2212
pomorskie;starogardzki;96595;162;45432;75;t2213
pomorskie;tczewski;78482;23;36035;3;t2214
pomorskie;wejherowski;154056;199;72490;123;t2215
pomorskie;sztumski;41286;87;18864;50;t2216
pomorskie;Gdañsk;808483;680;384735;313;t2261
pomorskie;Gdynia;279984;380;127124;202;t2262
pomorskie;S³upsk;112853;184;53306;136;t2263
pomorskie;Sopot;92421;39;44855;15;t2264
œl¹skie;bêdziñski;109386;112;51531;42;t2401
œl¹skie;bielski;106620;43;47270;12;t2402
œl¹skie;cieszyñski;157492;69;73394;44;t2403
œl¹skie;czêstochowski;88105;51;41557;43;t2404
œl¹skie;gliwicki;131096;26;57651;0;t2405
œl¹skie;k³obucki;56912;36;26564;10;t2406
œl¹skie;lubliniecki;53039;40;24523;23;t2407
œl¹skie;miko³owski;41783;0;19960;0;t2408
œl¹skie;myszkowski;54851;0;25996;0;t2409
œl¹skie;pszczyñski;64098;163;30230;112;t2410
œl¹skie;raciborski;88030;102;41165;60;t2411
œl¹skie;rybnicki;25761;0;12490;0;t2412
œl¹skie;tarnogórski;145801;133;69626;78;t2413
œl¹skie;bieruñsko-lêdziñski;38462;27;18246;11;t2414
œl¹skie;wodzis³awski;123452;113;57452;56;t2415
œl¹skie;zawierciañski;101370;39;47145;20;t2416
œl¹skie;¿ywiecki;104300;44;49223;13;t2417
œl¹skie;Bielsko-Bia³a;214648;307;100478;149;t2461
œl¹skie;Bytom;142616;94;66792;59;t2462
œl¹skie;Chorzów;112883;112;53027;59;t2463
œl¹skie;Czêstochowa;258811;392;121140;186;t2464
œl¹skie;D¹browa Górnicza;89644;54;41809;26;t2465
œl¹skie;Gliwice;275137;292;128922;152;t2466
œl¹skie;Jastrzêbie-Zdrój;57716;1;27100;0;t2467
œl¹skie;Jaworzno;91418;27;42287;3;t2468
œl¹skie;Katowice;583013;371;273529;213;t2469
œl¹skie;Mys³owice;49565;42;23856;23;t2470
œl¹skie;Piekary Œl¹skie;37690;162;17649;114;t2471
œl¹skie;Ruda Œl¹ska;181664;25;87440;24;t2472
œl¹skie;Rybnik;66360;60;31024;36;t2473
œl¹skie;Siemianowice Œl¹skie;87995;24;41826;2;t2474
œl¹skie;Sosnowiec;210582;352;97218;181;t2475
œl¹skie;Œwiêtoch³owice;40458;0;18977;0;t2476
œl¹skie;Tychy;111574;42;53427;24;t2477
œl¹skie;Zabrze;134096;238;60760;78;t2478
œl¹skie;¯ory;61788;43;28873;11;t2479
œwiêtokrzyskie;buski;50560;8;23630;0;t2601
œwiêtokrzyskie;jêdrzejowski;75536;43;35533;25;t2602
œwiêtokrzyskie;kazimierski;24968;14;11413;3;t2603
œwiêtokrzyskie;kielecki;114089;14;51698;6;t2604
œwiêtokrzyskie;konecki;54543;0;25157;0;t2605
œwiêtokrzyskie;opatowski;35457;40;16572;24;t2606
œwiêtokrzyskie;ostrowiecki;88370;92;41568;52;t2607
œwiêtokrzyskie;piñczowski;34929;12;15417;1;t2608
œwiêtokrzyskie;sandomierski;76911;109;36090;67;t2609
œwiêtokrzyskie;skar¿yski;50582;85;23983;60;t2610
œwiêtokrzyskie;starachowicki;62152;58;29154;0;t2611
œwiêtokrzyskie;staszowski;36280;43;16947;20;t2612
œwiêtokrzyskie;w³oszczowski;44503;0;20634;0;t2613
œwiêtokrzyskie;Kielce;280278;404;130126;188;t2661
warmiñsko-mazurskie;bartoszycki;53596;101;25048;36;t2801
warmiñsko-mazurskie;braniewski;29478;7;14149;0;t2802
warmiñsko-mazurskie;dzia³dowski;50756;79;23988;29;t2803
warmiñsko-mazurskie;elbl¹ski;36840;5;17803;5;t2804
warmiñsko-mazurskie;e³cki;82670;153;35960;72;t2805
warmiñsko-mazurskie;gi¿ycki;42329;39;20473;24;t2806
warmiñsko-mazurskie;i³awski;66797;76;30761;42;t2807
warmiñsko-mazurskie;kêtrzyñski;41176;6;19728;0;t2808
warmiñsko-mazurskie;lidzbarski;29466;0;14039;0;t2809
warmiñsko-mazurskie;mr¹gowski;28510;18;13198;4;t2810
warmiñsko-mazurskie;nidzicki;46437;0;19091;0;t2811
warmiñsko-mazurskie;nowomiejski;36356;22;16924;0;t2812
warmiñsko-mazurskie;olecki;24166;1;11554;0;t2813
warmiñsko-mazurskie;olsztyñski;93879;66;44134;26;t2814
warmiñsko-mazurskie;ostródzki;68662;253;32708;124;t2815
warmiñsko-mazurskie;piski;50042;99;23435;60;t2816
warmiñsko-mazurskie;szczycieñski;54529;72;25932;36;t2817
warmiñsko-mazurskie;go³dapski;18607;22;8677;14;t2818
warmiñsko-mazurskie;wêgorzewski;20287;32;9850;32;t2819
warmiñsko-mazurskie;Elbl¹g;124015;118;59312;36;t2861
warmiñsko-mazurskie;Olsztyn;225562;324;104869;179;t2862
wielkopolskie;chodzieski;39506;39;18465;7;t3001
wielkopolskie;czarnkowsko-trzcianecki;85336;13;39658;11;t3002
wielkopolskie;gnieŸnieñski;142879;261;67806;162;t3003
wielkopolskie;gostyñski;77070;31;36675;22;t3004
wielkopolskie;grodziski;36375;0;17625;0;t3005
wielkopolskie;jarociñski;54607;11;26117;1;t3006
wielkopolskie;kaliski;62351;24;29735;18;t3007
wielkopolskie;kêpiñski;45118;39;21357;0;t3008
wielkopolskie;kolski;63692;88;29705;9;t3009
wielkopolskie;koniñski;75740;64;34803;5;t3010
wielkopolskie;koœciañski;63466;303;30219;218;t3011
wielkopolskie;krotoszyñski;61185;119;29225;14;t3012
wielkopolskie;leszczyñski;19912;18;9458;12;t3013
wielkopolskie;miêdzychodzki;33720;0;16089;0;t3014
wielkopolskie;nowotomyski;60162;0;28873;0;t3015
wielkopolskie;obornicki;79023;84;35561;38;t3016
wielkopolskie;ostrowski;129839;138;59525;53;t3017
wielkopolskie;ostrzeszowski;42522;66;19624;23;t3018
wielkopolskie;pilski;96511;158;46358;101;t3019
wielkopolskie;pleszewski;62123;11;29612;0;t3020
wielkopolskie;poznañski;196780;135;93582;45;t3021
wielkopolskie;rawicki;53212;9;24471;4;t3022
wielkopolskie;s³upecki;42916;66;20204;8;t3023
wielkopolskie;szamotulski;68772;16;32145;8;t3024
wielkopolskie;œredzki;63458;136;30732;81;t3025
wielkopolskie;œremski;35309;68;16871;54;t3026
wielkopolskie;turecki;57765;68;27458;40;t3027
wielkopolskie;w¹growiecki;31653;156;14714;87;t3028
wielkopolskie;wolsztyñski;49331;111;23646;61;t3029
wielkopolskie;wrzesiñski;64668;75;30125;25;t3030
wielkopolskie;z³otowski;42580;6;19826;0;t3031
wielkopolskie;Kalisz;108094;70;51380;41;t3061
wielkopolskie;Konin;101025;82;47416;16;t3062
wielkopolskie;Leszno;72401;4;32139;0;t3063
wielkopolskie;Poznañ;1098366;756;523278;414;t3064
zachodniopomorskie;bia³ogardzki;44407;16;20554;0;t3201
zachodniopomorskie;choszczeñski;36880;65;17224;37;t3202
zachodniopomorskie;drawski;57443;60;26380;15;t3203
zachodniopomorskie;goleniowski;63002;81;28961;36;t3204
zachodniopomorskie;gryficki;35367;137;16269;60;t3205
zachodniopomorskie;gryfiñski;56297;11;26432;3;t3206
zachodniopomorskie;kamieñski;47488;73;22152;38;t3207
zachodniopomorskie;ko³obrzeski;89402;50;42576;28;t3208
zachodniopomorskie;koszaliñski;34551;11;15785;5;t3209
zachodniopomorskie;myœliborski;40509;105;18842;58;t3210
zachodniopomorskie;policki;48630;50;23215;11;t3211
zachodniopomorskie;pyrzycki;28767;7;13885;6;t3212
zachodniopomorskie;s³awieñski;52316;151;24259;87;t3213
zachodniopomorskie;stargardzki;88337;66;41041;41;t3214
zachodniopomorskie;szczecinecki;83174;58;37927;20;t3215
zachodniopomorskie;œwidwiñski;37602;116;17495;39;t3216
zachodniopomorskie;wa³ecki;38616;15;18622;11;t3217
zachodniopomorskie;³obeski;45875;78;19546;51;t3218
zachodniopomorskie;Koszalin;120073;60;56566;18;t3261
zachodniopomorskie;Szczecin;566960;734;262916;375;t3262
zachodniopomorskie;Œwinoujœcie;40074;34;19081;4;t3263
Ca³y kraj;;35865591;34755;16798145;17422;t0000
