wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;Wa³brzych;204395;247;95676;171;t0265
kujawsko-pomorskie;aleksandrowski;128876;28;61198;2;t0401
kujawsko-pomorskie;brodnicki;67229;135;31248;99;t0402
kujawsko-pomorskie;bydgoski;73247;34;34254;2;t0403
kujawsko-pomorskie;che³miñski;39080;51;18308;20;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;33513;0;15316;0;t0405
kujawsko-pomorskie;grudzi¹dzki;24338;49;10833;33;t0406
kujawsko-pomorskie;inowroc³awski;100241;49;47534;48;t0407
kujawsko-pomorskie;lipnowski;49404;64;22309;34;t0408
kujawsko-pomorskie;mogileñski;29076;38;13573;21;t0409
kujawsko-pomorskie;nakielski;79028;1;35643;0;t0410
kujawsko-pomorskie;radziejowski;42407;28;19448;25;t0411
kujawsko-pomorskie;rypiñski;32718;6;15053;0;t0412
kujawsko-pomorskie;sêpoleñski;46674;1;21765;0;t0413
kujawsko-pomorskie;œwiecki;72064;66;33044;38;t0414
kujawsko-pomorskie;toruñski;68329;78;29756;39;t0415
kujawsko-pomorskie;tucholski;36718;116;16960;0;t0416
kujawsko-pomorskie;w¹brzeski;25694;21;11394;14;t0417
kujawsko-pomorskie;w³oc³awski;61522;23;29037;15;t0418
kujawsko-pomorskie;¿niñski;50414;79;23600;54;t0419
kujawsko-pomorskie;Bydgoszcz;413792;404;194764;194;t0461
kujawsko-pomorskie;Grudzi¹dz;117015;273;54179;165;t0462
kujawsko-pomorskie;Toruñ;181177;213;84171;60;t0463
kujawsko-pomorskie;W³oc³awek;88736;181;40356;77;t0464
lubelskie;bialski;58233;0;26544;0;t0601
lubelskie;bi³gorajski;50708;31;24046;5;t0602
lubelskie;che³mski;34615;16;16290;9;t0603
lubelskie;hrubieszowski;41640;109;19000;82;t0604
lubelskie;janowski;28519;55;13237;29;t0605
lubelskie;krasnostawski;39172;30;18154;9;t0606
lubelskie;kraœnicki;63292;62;29882;45;t0607
lubelskie;lubartowski;52016;29;24362;0;t0608
lubelskie;lubelski;79469;30;36111;11;t0609
lubelskie;³êczyñski;38491;64;18356;43;t0610
lubelskie;³ukowski;52061;142;24308;104;t0611
lubelskie;opolski;41843;13;19105;3;t0612
lubelskie;parczewski;26637;15;12337;0;t0613
lubelskie;pu³awski;92398;180;43753;142;t0614
lubelskie;radzyñski;28994;12;13702;6;t0615
lubelskie;rycki;51016;23;24312;19;t0616
lubelskie;œwidnicki;42928;131;20543;84;t0617
lubelskie;tomaszowski;52310;66;24165;56;t0618
lubelskie;w³odawski;33667;10;15696;10;t0619
lubelskie;zamojski;46227;30;22274;18;t0620
lubelskie;Bia³a Podlaska;65768;72;30962;34;t0661
lubelskie;Che³m;59789;74;27426;44;t0662
lubelskie;Lublin;421694;441;195655;112;t0663
lubelskie;Zamoœæ;84342;93;39734;52;t0664
lubuskie;gorzowski;27591;71;12774;69;t0801
lubuskie;kroœnieñski;48298;12;23025;1;t0802
lubuskie;miêdzyrzecki;64069;75;29950;42;t0803
lubuskie;nowosolski;85859;79;39016;5;t0804
lubuskie;s³ubicki;35906;0;16981;0;t0805
lubuskie;strzelecko-drezdenecki;46966;50;21630;15;t0806
lubuskie;sulêciñski;27920;53;12754;47;t0807
lubuskie;œwiebodziñski;52757;0;24397;0;t0808
lubuskie;zielonogórski;84713;22;39336;3;t0809
lubuskie;¿agañski;64302;50;29751;1;t0810
lubuskie;¿arski;95161;143;45109;15;t0811
lubuskie;wschowski;24883;0;11770;0;t0812
lubuskie;Gorzów Wielkopolski;139230;214;65480;108;t0861
lubuskie;Zielona Góra;144431;122;68834;59;t0862
³ódzkie;be³chatowski;68159;75;31231;10;t1001
³ódzkie;kutnowski;83682;83;40213;26;t1002
³ódzkie;³aski;34110;54;16259;53;t1003
³ódzkie;³êczycki;47971;8;21787;0;t1004
³ódzkie;³owicki;86192;127;40925;34;t1005
³ódzkie;³ódzki wschodni;34600;2;15476;0;t1006
³ódzkie;opoczyñski;55102;0;24884;0;t1007
³ódzkie;pabianicki;101856;44;47627;20;t1008
³ódzkie;pajêczañski;28661;6;12989;3;t1009
³ódzkie;piotrkowski;46712;2;21593;0;t1010
³ódzkie;poddêbicki;35222;9;16596;0;t1011
³ódzkie;radomszczañski;81246;66;37582;7;t1012
³ódzkie;rawski;26657;0;11959;0;t1013
³ódzkie;sieradzki;93358;87;42715;62;t1014
³ódzkie;skierniewicki;22732;0;10803;0;t1015
³ódzkie;tomaszowski;99313;23;46668;14;t1016
³ódzkie;wieluñski;83717;2;39881;1;t1017
³ódzkie;wieruszowski;31177;0;14061;0;t1018
³ódzkie;zduñskowolski;46623;1;21389;1;t1019
³ódzkie;zgierski;122596;128;57358;52;t1020
³ódzkie;brzeziñski;32887;10;15504;3;t1021
³ódzkie;£ódŸ;866857;429;410570;196;t1061
³ódzkie;Piotrków Trybunalski;74336;123;34891;52;t1062
³ódzkie;Skierniewice;68297;26;32589;3;t1063
ma³opolskie;bocheñski;73025;35;32520;12;t1201
ma³opolskie;brzeski;61967;137;28437;51;t1202
ma³opolskie;chrzanowski;105316;146;48310;103;t1203
ma³opolskie;d¹browski;39058;112;18024;79;t1204
ma³opolskie;gorlicki;80338;236;37913;123;t1205
ma³opolskie;krakowski;147158;80;68040;54;t1206
ma³opolskie;limanowski;82020;39;37473;26;t1207
ma³opolskie;miechowski;58014;0;27600;0;t1208
ma³opolskie;myœlenicki;94799;121;44362;91;t1209
ma³opolskie;nowos¹decki;121789;21;54462;0;t1210
ma³opolskie;nowotarski;122750;81;55629;45;t1211
ma³opolskie;olkuski;104806;3;48565;0;t1212
ma³opolskie;oœwiêcimski;112981;98;52673;45;t1213
ma³opolskie;proszowicki;40331;0;19036;0;t1214
ma³opolskie;suski;64401;21;30166;16;t1215
ma³opolskie;tarnowski;88593;111;40773;51;t1216
ma³opolskie;tatrzañski;33021;39;15713;26;t1217
ma³opolskie;wadowicki;109770;84;48694;55;t1218
ma³opolskie;wielicki;101527;203;45559;113;t1219
ma³opolskie;Kraków;1130359;1817;535446;1274;t1261
ma³opolskie;Nowy S¹cz;59477;6;27920;2;t1262
ma³opolskie;Tarnów;104267;41;48006;16;t1263
mazowieckie;bia³obrzeski;33002;17;15540;2;t1401
mazowieckie;ciechanowski;74642;80;35145;38;t1402
mazowieckie;garwoliñski;76844;16;36273;1;t1403
mazowieckie;gostyniñski;26296;0;12671;0;t1404
mazowieckie;grodziski;89324;6;40578;3;t1405
mazowieckie;grójecki;97900;81;46187;46;t1406
mazowieckie;kozienicki;40126;72;18890;36;t1407
mazowieckie;legionowski;70326;27;30500;17;t1408
mazowieckie;lipski;24407;5;11541;5;t1409
mazowieckie;³osicki;17092;12;8115;1;t1410
mazowieckie;makowski;37607;14;17601;12;t1411
mazowieckie;miñski;120312;62;53974;12;t1412
mazowieckie;m³awski;55056;138;26176;86;t1413
mazowieckie;nowodworski;101467;211;47235;57;t1414
mazowieckie;ostro³êcki;46452;70;21601;47;t1415
mazowieckie;ostrowski;46613;29;22264;9;t1416
mazowieckie;otwocki;84742;73;40372;22;t1417
mazowieckie;piaseczyñski;230333;114;107923;64;t1418
mazowieckie;p³ocki;78506;31;36629;28;t1419
mazowieckie;p³oñski;74800;52;34467;7;t1420
mazowieckie;pruszkowski;125013;171;58584;155;t1421
mazowieckie;przasnyski;47002;0;22336;0;t1422
mazowieckie;przysuski;25808;22;11848;13;t1423
mazowieckie;pu³tuski;43056;0;20422;0;t1424
mazowieckie;radomski;57924;72;26733;51;t1425
mazowieckie;siedlecki;29224;0;13934;0;t1426
mazowieckie;sierpecki;40832;106;19101;106;t1427
mazowieckie;sochaczewski;78124;55;36776;32;t1428
mazowieckie;soko³owski;39501;9;18520;0;t1429
mazowieckie;szyd³owiecki;18115;5;8112;0;t1430
mazowieckie;warszawski zachodni;108433;10;51044;0;t1432
mazowieckie;wêgrowski;42787;21;20199;21;t1433
mazowieckie;wo³omiñski;190059;168;86457;89;t1434
mazowieckie;wyszkowski;57726;24;26882;20;t1435
mazowieckie;zwoleñski;25932;24;12245;24;t1436
mazowieckie;¿uromiñski;26941;54;12838;5;t1437
mazowieckie;¿yrardowski;51991;62;24358;22;t1438
mazowieckie;Ostro³êka;66915;43;32181;18;t1461
mazowieckie;P³ock;122395;45;56651;0;t1462
mazowieckie;Radom;220576;237;101558;123;t1463
mazowieckie;Siedlce;111177;73;52383;54;t1464
mazowieckie;Warszawa;2445223;1905;1148052;1005;t1465
opolskie;brzeski;68282;6;32161;0;t1601
opolskie;g³ubczycki;39364;0;18762;0;t1602
opolskie;kêdzierzyñsko-kozielski;77034;6;36625;5;t1603
opolskie;kluczborski;50894;0;24069;0;t1604
opolskie;krapkowicki;91909;16;42112;2;t1605
opolskie;namys³owski;26272;0;12418;0;t1606
opolskie;nyski;90045;32;43234;7;t1607
opolskie;oleski;46501;24;22025;3;t1608
opolskie;opolski;63000;37;29553;0;t1609
opolskie;prudnicki;37880;31;17767;7;t1610
opolskie;strzelecki;53211;113;24815;43;t1611
opolskie;Opole;178757;230;84518;126;t1661
podkarpackie;bieszczadzki;9223;37;4452;26;t1801
podkarpackie;brzozowski;44013;10;20623;2;t1802
podkarpackie;dêbicki;62333;46;26895;17;t1803
podkarpackie;jaros³awski;50638;110;23555;47;t1804
podkarpackie;jasielski;54567;18;24982;4;t1805
podkarpackie;kolbuszowski;21315;30;9871;7;t1806
podkarpackie;kroœnieñski;47639;20;23062;20;t1807
podkarpackie;le¿ajski;37034;55;16877;8;t1808
podkarpackie;lubaczowski;30391;9;14181;0;t1809
podkarpackie;³añcucki;38083;13;18032;8;t1810
podkarpackie;mielecki;83524;61;39454;16;t1811
podkarpackie;ni¿añski;30890;0;14932;0;t1812
podkarpackie;przemyski;18025;0;8667;0;t1813
podkarpackie;przeworski;27781;28;13237;12;t1814
podkarpackie;ropczycko-sêdziszowski;35775;42;16384;10;t1815
podkarpackie;rzeszowski;51814;76;24293;27;t1816
podkarpackie;sanocki;35866;0;16688;0;t1817
podkarpackie;stalowowolski;69601;108;32988;35;t1818
podkarpackie;strzy¿owski;25404;14;12242;2;t1819
podkarpackie;tarnobrzeski;13952;11;6249;3;t1820
podkarpackie;leski;13292;0;6444;0;t1821
podkarpackie;Krosno;40976;18;19614;7;t1861
podkarpackie;Przemyœl;41313;134;19171;9;t1862
podkarpackie;Rzeszów;532062;213;249522;82;t1863
podkarpackie;Tarnobrzeg;57683;151;27223;79;t1864
podlaskie;augustowski;40466;19;18794;14;t2001
podlaskie;bia³ostocki;59612;19;28509;15;t2002
podlaskie;bielski;34430;37;16399;16;t2003
podlaskie;grajewski;26137;28;12626;16;t2004
podlaskie;hajnowski;27854;0;13244;0;t2005
podlaskie;kolneñski;21247;5;9959;0;t2006
podlaskie;³om¿yñski;14462;0;6860;0;t2007
podlaskie;moniecki;21841;13;10270;2;t2008
podlaskie;sejneñski;11501;0;5444;0;t2009
podlaskie;siemiatycki;30147;18;14523;11;t2010
podlaskie;sokólski;40168;53;19201;35;t2011
podlaskie;suwalski;8215;5;3866;4;t2012
podlaskie;wysokomazowiecki;44082;12;21082;3;t2013
podlaskie;zambrowski;24544;23;11399;11;t2014
podlaskie;Bia³ystok;465214;195;217940;64;t2061
podlaskie;£om¿a;63730;53;30494;41;t2062
podlaskie;Suwa³ki;51489;21;23943;2;t2063
pomorskie;bytowski;64183;7;30185;2;t2201
pomorskie;chojnicki;80793;144;38054;44;t2202
pomorskie;cz³uchowski;38293;0;17349;0;t2203
pomorskie;gdañski;54145;30;25403;29;t2204
pomorskie;kartuski;82292;126;38052;61;t2205
pomorskie;koœcierski;59095;33;28185;33;t2206
pomorskie;kwidzyñski;58902;45;27703;10;t2207
pomorskie;lêborski;53394;58;24781;33;t2208
pomorskie;malborski;38553;4;18073;0;t2209
pomorskie;nowodworski;30671;64;14288;42;t2210
pomorskie;pucki;54620;26;25770;12;t2211
pomorskie;s³upski;43313;31;20537;23;t2212
pomorskie;starogardzki;91063;197;42979;158;t2213
pomorskie;tczewski;73429;53;33469;7;t2214
pomorskie;wejherowski;145858;242;68264;154;t2215
pomorskie;sztumski;39248;144;17807;69;t2216
pomorskie;Gdañsk;788101;714;376178;386;t2261
pomorskie;Gdynia;270684;389;122873;176;t2262
pomorskie;S³upsk;108466;122;51062;68;t2263
pomorskie;Sopot;90915;109;44248;61;t2264
œl¹skie;bêdziñski;105415;108;49643;62;t2401
œl¹skie;bielski;102030;78;44815;31;t2402
œl¹skie;cieszyñski;151475;127;70266;68;t2403
œl¹skie;czêstochowski;84625;70;39555;47;t2404
œl¹skie;gliwicki;126008;11;55362;4;t2405
œl¹skie;k³obucki;54638;0;25522;0;t2406
œl¹skie;lubliniecki;50831;59;23398;7;t2407
œl¹skie;miko³owski;41025;0;19595;0;t2408
œl¹skie;myszkowski;52816;0;24874;0;t2409
œl¹skie;pszczyñski;60869;55;28489;20;t2410
œl¹skie;raciborski;84860;54;39540;29;t2411
œl¹skie;rybnicki;24847;0;12005;0;t2412
œl¹skie;tarnogórski;141315;75;67286;44;t2413
œl¹skie;bieruñsko-lêdziñski;37285;0;17680;0;t2414
œl¹skie;wodzis³awski;118482;174;54931;86;t2415
œl¹skie;zawierciañski;96867;55;45124;31;t2416
œl¹skie;¿ywiecki;99425;70;46358;23;t2417
œl¹skie;Bielsko-Bia³a;206237;48;96178;12;t2461
œl¹skie;Bytom;138011;176;64546;97;t2462
œl¹skie;Chorzów;109132;30;51232;30;t2463
œl¹skie;Czêstochowa;249612;392;116349;133;t2464
œl¹skie;D¹browa Górnicza;86406;16;40112;6;t2465
œl¹skie;Gliwice;266471;272;125739;127;t2466
œl¹skie;Jastrzêbie-Zdrój;54609;2;25515;2;t2467
œl¹skie;Jaworzno;88074;2;40713;2;t2468
œl¹skie;Katowice;571548;338;268072;153;t2469
œl¹skie;Mys³owice;47906;27;23004;0;t2470
œl¹skie;Piekary Œl¹skie;35794;33;16686;13;t2471
œl¹skie;Ruda Œl¹ska;178586;103;85927;76;t2472
œl¹skie;Rybnik;62925;71;29015;28;t2473
œl¹skie;Siemianowice Œl¹skie;86197;90;40881;44;t2474
œl¹skie;Sosnowiec;202879;239;93674;91;t2475
œl¹skie;Œwiêtoch³owice;38874;0;18156;0;t2476
œl¹skie;Tychy;107898;68;51367;59;t2477
œl¹skie;Zabrze;129053;197;58735;66;t2478
œl¹skie;¯ory;59999;0;27934;0;t2479
œwiêtokrzyskie;buski;47905;0;22335;0;t2601
œwiêtokrzyskie;jêdrzejowski;71884;37;33654;26;t2602
œwiêtokrzyskie;kazimierski;23774;32;10833;4;t2603
œwiêtokrzyskie;kielecki;107577;62;48536;12;t2604
œwiêtokrzyskie;konecki;51263;0;23671;0;t2605
œwiêtokrzyskie;opatowski;33343;75;15269;44;t2606
œwiêtokrzyskie;ostrowiecki;84657;132;39547;70;t2607
œwiêtokrzyskie;piñczowski;33082;0;14702;0;t2608
œwiêtokrzyskie;sandomierski;74119;98;34631;31;t2609
œwiêtokrzyskie;skar¿yski;47909;24;22543;24;t2610
œwiêtokrzyskie;starachowicki;59596;83;27930;76;t2611
œwiêtokrzyskie;staszowski;34272;99;16114;80;t2612
œwiêtokrzyskie;w³oszczowski;42533;0;19628;0;t2613
œwiêtokrzyskie;Kielce;270499;283;125504;133;t2661
warmiñsko-mazurskie;bartoszycki;51420;8;23998;8;t2801
warmiñsko-mazurskie;braniewski;28153;0;13465;0;t2802
warmiñsko-mazurskie;dzia³dowski;48485;98;22833;60;t2803
warmiñsko-mazurskie;elbl¹ski;35224;0;16969;0;t2804
warmiñsko-mazurskie;e³cki;78638;154;34709;32;t2805
warmiñsko-mazurskie;gi¿ycki;40470;82;19418;57;t2806
warmiñsko-mazurskie;i³awski;63243;48;28882;0;t2807
warmiñsko-mazurskie;kêtrzyñski;39146;64;18713;64;t2808
warmiñsko-mazurskie;lidzbarski;28265;0;13385;0;t2809
warmiñsko-mazurskie;mr¹gowski;26879;17;12345;17;t2810
warmiñsko-mazurskie;nidzicki;42359;19;18558;1;t2811
warmiñsko-mazurskie;nowomiejski;33884;46;15566;14;t2812
warmiñsko-mazurskie;olecki;22723;10;10948;10;t2813
warmiñsko-mazurskie;olsztyñski;90153;9;42200;9;t2814
warmiñsko-mazurskie;ostródzki;65211;163;31040;85;t2815
warmiñsko-mazurskie;piski;48371;133;22587;44;t2816
warmiñsko-mazurskie;szczycieñski;52127;41;24721;19;t2817
warmiñsko-mazurskie;go³dapski;17720;17;8207;13;t2818
warmiñsko-mazurskie;wêgorzewski;19874;2;9677;1;t2819
warmiñsko-mazurskie;Elbl¹g;119194;160;56806;40;t2861
warmiñsko-mazurskie;Olsztyn;218302;453;101572;266;t2862
wielkopolskie;chodzieski;37684;0;17579;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;81020;9;37484;2;t3002
wielkopolskie;gnieŸnieñski;135636;193;63798;137;t3003
wielkopolskie;gostyñski;73938;28;35037;28;t3004
wielkopolskie;grodziski;34655;0;16514;0;t3005
wielkopolskie;jarociñski;51442;57;24454;12;t3006
wielkopolskie;kaliski;59624;1;28303;1;t3007
wielkopolskie;kêpiñski;43263;0;20432;0;t3008
wielkopolskie;kolski;59550;70;27724;10;t3009
wielkopolskie;koniñski;72031;4;32720;1;t3010
wielkopolskie;koœciañski;58947;183;27424;162;t3011
wielkopolskie;krotoszyñski;58156;58;27389;45;t3012
wielkopolskie;leszczyñski;18824;0;8755;0;t3013
wielkopolskie;miêdzychodzki;32251;0;15198;0;t3014
wielkopolskie;nowotomyski;56988;0;27035;0;t3015
wielkopolskie;obornicki;74483;156;33371;100;t3016
wielkopolskie;ostrowski;123341;6;56758;5;t3017
wielkopolskie;ostrzeszowski;39967;8;18409;0;t3018
wielkopolskie;pilski;91878;49;43896;25;t3019
wielkopolskie;pleszewski;59786;9;28552;6;t3020
wielkopolskie;poznañski;187778;76;88460;38;t3021
wielkopolskie;rawicki;50022;91;22889;50;t3022
wielkopolskie;s³upecki;40952;8;19276;8;t3023
wielkopolskie;szamotulski;65584;0;30482;0;t3024
wielkopolskie;œredzki;60431;182;29209;77;t3025
wielkopolskie;œremski;33448;73;15812;56;t3026
wielkopolskie;turecki;54432;66;25671;43;t3027
wielkopolskie;w¹growiecki;29516;118;13550;92;t3028
wielkopolskie;wolsztyñski;46318;113;22146;76;t3029
wielkopolskie;wrzesiñski;61389;0;28501;0;t3030
wielkopolskie;z³otowski;40040;45;18405;45;t3031
wielkopolskie;Kalisz;103942;83;49316;58;t3061
wielkopolskie;Konin;95813;0;44781;0;t3062
wielkopolskie;Leszno;68292;0;30048;0;t3063
wielkopolskie;Poznañ;1068149;611;507791;303;t3064
zachodniopomorskie;bia³ogardzki;42848;0;19814;0;t3201
zachodniopomorskie;choszczeñski;34872;16;16166;6;t3202
zachodniopomorskie;drawski;55306;42;25373;20;t3203
zachodniopomorskie;goleniowski;59755;33;27510;17;t3204
zachodniopomorskie;gryficki;32969;81;14810;63;t3205
zachodniopomorskie;gryfiñski;53322;52;24884;17;t3206
zachodniopomorskie;kamieñski;45062;69;20933;26;t3207
zachodniopomorskie;ko³obrzeski;85069;90;40920;66;t3208
zachodniopomorskie;koszaliñski;33233;9;15051;8;t3209
zachodniopomorskie;myœliborski;38328;72;17856;28;t3210
zachodniopomorskie;policki;46666;7;22179;7;t3211
zachodniopomorskie;pyrzycki;27654;1;13307;1;t3212
zachodniopomorskie;s³awieñski;50235;34;23291;3;t3213
zachodniopomorskie;stargardzki;84195;176;39067;64;t3214
zachodniopomorskie;szczecinecki;80687;90;36622;19;t3215
zachodniopomorskie;œwidwiñski;34838;51;16254;27;t3216
zachodniopomorskie;wa³ecki;36971;43;17587;15;t3217
zachodniopomorskie;³obeski;43990;48;18700;35;t3218
zachodniopomorskie;Koszalin;115558;66;54364;20;t3261
zachodniopomorskie;Szczecin;549118;609;254959;302;t3262
zachodniopomorskie;Œwinoujœcie;38711;6;18484;0;t3263
Ca³y kraj;;34497906;29889;16123592;15366;t0000
