data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2191;0
2020-12-28;4402;0
2020-12-29;10068;0
2020-12-30;20471;1
2020-12-31;10637;0
2021-01-01;1348;3
2021-01-02;2271;0
2021-01-03;652;0
2021-01-04;40747;1
2021-01-05;55447;2
2021-01-06;18796;0
2021-01-07;30435;0
2021-01-08;11848;1
2021-01-09;2261;0
2021-01-10;997;2
2021-01-11;47697;3
2021-01-12;63515;0
2021-01-13;55226;1
2021-01-14;46635;1
2021-01-15;26285;0
2021-01-16;21025;17
2021-01-17;12093;430
2021-01-18;28470;2938
2021-01-19;49603;8127
2021-01-20;51305;14468
2021-01-21;53239;14855
2021-01-22;38323;5266
2021-01-23;16727;1362
2021-01-24;5328;557
2021-01-25;73610;29592
2021-01-26;133330;48316
2021-01-27;104654;26580
2021-01-28;89718;29477
2021-01-29;44030;16155
2021-01-30;16282;3118
2021-01-31;8675;1388
2021-02-01;57264;33326
2021-02-02;115489;57631
2021-02-03;122372;55993
2021-02-04;107631;51574
2021-02-05;52192;29572
2021-02-06;24748;15709
2021-02-07;16482;10164
2021-02-08;33251;11758
2021-02-09;90508;20405
2021-02-10;113732;44801
2021-02-11;112250;58945
2021-02-12;76004;43734
2021-02-13;35656;15157
2021-02-14;14718;4866
2021-02-15;36527;11737
2021-02-16;72213;33834
2021-02-17;156032;85174
2021-02-18;175684;94500
2021-02-19;103244;50236
2021-02-20;35964;7692
2021-02-21;16045;3605
2021-02-22;43405;4117
2021-02-23;71862;20433
2021-02-24;160948;76984
2021-02-25;175031;90583
2021-02-26;103674;45575
2021-02-27;44721;11772
2021-02-28;17855;5645
2021-03-01;46184;5406
2021-03-02;82379;21754
2021-03-03;156992;67965
2021-03-04;174175;85925
2021-03-05;108916;44685
2021-03-06;49737;12028
2021-03-07;17970;5378
2021-03-08;34599;3679
2021-03-09;63959;8470
2021-03-10;143255;43019
2021-03-11;162910;68341
2021-03-12;95103;39481
2021-03-13;29734;6723
2021-03-14;11868;3030
2021-03-15;25736;3562
2021-03-16;47858;10722
2021-03-17;134064;43871
2021-03-18;155479;66630
2021-03-19;89365;38867
2021-03-20;29748;10269
2021-03-21;10648;3069
2021-03-22;51904;3978
2021-03-23;118012;19881
2021-03-24;192163;50151
2021-03-25;216400;71709
2021-03-26;162247;40633
2021-03-27;92164;15013
2021-03-28;35677;6911
2021-03-29;80147;9916
2021-03-30;117681;16108
2021-03-31;190881;20693
2021-04-01;205630;19509
2021-04-02;153197;11341
2021-04-03;36129;2755
2021-04-04;3318;343
2021-04-05;3857;528
2021-04-06;125969;8148
2021-04-07;220963;7364
2021-04-08;258227;5822
2021-04-09;220604;4692
2021-04-10;154266;4149
2021-04-11;44415;785
2021-04-12;106301;7033
2021-04-13;186648;23290
2021-04-14;254622;53767
2021-04-15;267844;59244
2021-04-16;201284;28329
2021-04-17;140592;11968
2021-04-18;39727;4033
2021-04-19;109353;13165
2021-04-20;202801;34373
2021-04-21;282535;74628
2021-04-22;306055;79740
2021-04-23;259647;46935
2021-04-24;205797;24588
2021-04-25;55910;9286
2021-04-26;139409;30843
2021-04-27;253555;58829
2021-04-28;344468;99501
2021-04-29;387303;109239
2021-04-30;357186;74988
2021-05-01;121418;15612
2021-05-02;59202;10167
2021-05-03;47029;5547
2021-05-04;233317;63195
2021-05-05;396463;122623
2021-05-06;421588;141524
2021-05-07;377195;124669
2021-05-08;256987;63550
2021-05-09;82021;14892
2021-05-10;187115;52432
2021-05-11;318679;109703
2021-05-12;431085;179961
2021-05-13;437425;192773
2021-05-14;369828;151703
2021-05-15;275279;110020
2021-05-16;89562;29678
2021-05-17;147826;49686
2021-05-18;328521;125258
2021-05-19;440283;184267
2021-05-20;438125;199420
2021-05-21;346959;151712
2021-05-22;233209;107154
2021-05-23;62586;31489
