wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;Wroc³aw;1151578;2502;511095;194;t0264
dolnoœl¹skie;Wa³brzych;228000;699;101367;68;t0265
kujawsko-pomorskie;aleksandrowski;139883;188;64404;12;t0401
kujawsko-pomorskie;brodnicki;79707;176;35868;11;t0402
kujawsko-pomorskie;bydgoski;83829;268;38184;23;t0403
kujawsko-pomorskie;che³miñski;46262;168;20619;14;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38829;79;17531;12;t0405
kujawsko-pomorskie;grudzi¹dzki;28643;64;12668;3;t0406
kujawsko-pomorskie;inowroc³awski;114464;280;51722;11;t0407
kujawsko-pomorskie;lipnowski;58429;90;26006;7;t0408
kujawsko-pomorskie;mogileñski;37047;147;16480;10;t0409
kujawsko-pomorskie;nakielski;92523;182;39847;11;t0410
kujawsko-pomorskie;radziejowski;47650;0;21670;0;t0411
kujawsko-pomorskie;rypiñski;39736;262;17843;29;t0412
kujawsko-pomorskie;sêpoleñski;53022;162;23216;19;t0413
kujawsko-pomorskie;œwiecki;86631;174;38043;16;t0414
kujawsko-pomorskie;toruñski;77249;135;33031;22;t0415
kujawsko-pomorskie;tucholski;42542;26;18947;1;t0416
kujawsko-pomorskie;w¹brzeski;31067;67;13559;8;t0417
kujawsko-pomorskie;w³oc³awski;70561;242;32541;25;t0418
kujawsko-pomorskie;¿niñski;56719;82;26171;3;t0419
kujawsko-pomorskie;Bydgoszcz;481121;1347;211109;69;t0461
kujawsko-pomorskie;Grudzi¹dz;135037;476;59830;52;t0462
kujawsko-pomorskie;Toruñ;221068;747;94639;43;t0463
kujawsko-pomorskie;W³oc³awek;106656;504;45018;19;t0464
lubelskie;bialski;68854;294;29750;75;t0601
lubelskie;bi³gorajski;61311;213;27268;20;t0602
lubelskie;che³mski;40378;256;18016;72;t0603
lubelskie;hrubieszowski;50668;163;21954;13;t0604
lubelskie;janowski;34993;104;15574;21;t0605
lubelskie;krasnostawski;46546;212;20195;30;t0606
lubelskie;kraœnicki;75457;403;33528;84;t0607
lubelskie;lubartowski;62788;246;27880;71;t0608
lubelskie;lubelski;95460;391;41193;108;t0609
lubelskie;³êczyñski;44339;62;20230;15;t0610
lubelskie;³ukowski;63891;261;28379;48;t0611
lubelskie;opolski;51020;231;22387;39;t0612
lubelskie;parczewski;31941;41;13767;11;t0613
lubelskie;pu³awski;109856;488;49430;93;t0614
lubelskie;radzyñski;34939;135;15502;25;t0615
lubelskie;rycki;58787;106;26964;7;t0616
lubelskie;œwidnicki;53652;243;23721;14;t0617
lubelskie;tomaszowski;62150;191;27429;29;t0618
lubelskie;w³odawski;38516;92;16999;9;t0619
lubelskie;zamojski;54228;335;24997;53;t0620
lubelskie;Bia³a Podlaska;79807;239;35317;33;t0661
lubelskie;Che³m;71445;388;30683;49;t0662
lubelskie;Lublin;507015;2001;214789;274;t0663
lubelskie;Zamoœæ;100405;354;44566;41;t0664
lubuskie;gorzowski;33035;78;14570;5;t0801
lubuskie;kroœnieñski;55534;91;25074;8;t0802
lubuskie;miêdzyrzecki;73612;77;32612;4;t0803
lubuskie;nowosolski;102021;208;43200;9;t0804
lubuskie;s³ubicki;42976;187;19468;45;t0805
lubuskie;strzelecko-drezdenecki;56639;145;23810;16;t0806
lubuskie;sulêciñski;35144;37;14965;8;t0807
lubuskie;œwiebodziñski;60165;198;26516;33;t0808
lubuskie;zielonogórski;96628;377;42958;28;t0809
lubuskie;¿agañski;76556;197;32735;6;t0810
lubuskie;¿arski;109321;315;48977;44;t0811
lubuskie;wschowski;30236;35;13927;1;t0812
lubuskie;Gorzów Wielkopolski;174269;855;73978;82;t0861
lubuskie;Zielona Góra;170025;503;75303;27;t0862
³ódzkie;be³chatowski;81206;315;35632;60;t1001
³ódzkie;kutnowski;97774;250;45208;33;t1002
³ódzkie;³aski;39276;109;18079;4;t1003
³ódzkie;³êczycki;56693;108;25019;9;t1004
³ódzkie;³owicki;97475;434;44767;27;t1005
³ódzkie;³ódzki wschodni;42222;330;17951;34;t1006
³ódzkie;opoczyñski;65135;101;28493;8;t1007
³ódzkie;pabianicki;120063;360;53918;22;t1008
³ódzkie;pajêczañski;31811;149;14122;24;t1009
³ódzkie;piotrkowski;54248;37;24515;13;t1010
³ódzkie;poddêbicki;40473;35;18523;7;t1011
³ódzkie;radomszczañski;97008;102;43888;14;t1012
³ódzkie;rawski;31895;60;14144;4;t1013
³ódzkie;sieradzki;109056;229;48124;41;t1014
³ódzkie;skierniewicki;25724;35;11863;0;t1015
³ódzkie;tomaszowski;115872;319;52384;39;t1016
³ódzkie;wieluñski;94176;218;43195;30;t1017
³ódzkie;wieruszowski;36182;100;15717;16;t1018
³ódzkie;zduñskowolski;54965;187;24498;38;t1019
³ódzkie;zgierski;144315;551;64366;69;t1020
³ódzkie;brzeziñski;37376;12;17218;5;t1021
³ódzkie;£ódŸ;1001317;2917;444286;216;t1061
³ódzkie;Piotrków Trybunalski;91812;294;40474;30;t1062
³ódzkie;Skierniewice;79543;161;35712;17;t1063
ma³opolskie;bocheñski;85063;142;36865;14;t1201
ma³opolskie;brzeski;72951;156;32593;10;t1202
ma³opolskie;chrzanowski;120769;413;53039;19;t1203
ma³opolskie;d¹browski;45865;50;20881;3;t1204
ma³opolskie;gorlicki;93490;294;42221;29;t1205
ma³opolskie;krakowski;174772;668;78413;65;t1206
ma³opolskie;limanowski;96070;310;42615;41;t1207
ma³opolskie;miechowski;65058;131;30153;27;t1208
ma³opolskie;myœlenicki;112332;324;51013;42;t1209
ma³opolskie;nowos¹decki;139961;259;60871;28;t1210
ma³opolskie;nowotarski;141302;273;62069;36;t1211
ma³opolskie;olkuski;117202;323;52720;35;t1212
ma³opolskie;oœwiêcimski;131602;452;59688;12;t1213
ma³opolskie;proszowicki;47155;162;21887;47;t1214
ma³opolskie;suski;74791;177;34198;13;t1215
ma³opolskie;tarnowski;102787;447;46205;43;t1216
ma³opolskie;tatrzañski;39173;219;17480;28;t1217
ma³opolskie;wadowicki;130152;187;56604;10;t1218
ma³opolskie;wielicki;120866;479;52777;49;t1219
ma³opolskie;Kraków;1292502;3479;581236;294;t1261
ma³opolskie;Nowy S¹cz;69959;148;31659;9;t1262
ma³opolskie;Tarnów;126984;268;54736;18;t1263
mazowieckie;bia³obrzeski;38750;220;17806;16;t1401
mazowieckie;ciechanowski;87440;299;39552;33;t1402
mazowieckie;garwoliñski;90206;456;41589;61;t1403
mazowieckie;gostyniñski;31216;93;14351;5;t1404
mazowieckie;grodziski;104519;584;46042;72;t1405
mazowieckie;grójecki;114719;121;51771;28;t1406
mazowieckie;kozienicki;48698;137;22110;15;t1407
mazowieckie;legionowski;86591;465;35655;65;t1408
mazowieckie;lipski;28886;40;13134;0;t1409
mazowieckie;³osicki;20711;84;9452;7;t1410
mazowieckie;makowski;46068;195;20194;22;t1411
mazowieckie;miñski;140865;232;61048;40;t1412
mazowieckie;m³awski;67430;239;30654;23;t1413
mazowieckie;nowodworski;123705;135;54933;20;t1414
mazowieckie;ostro³êcki;54015;173;24472;19;t1415
mazowieckie;ostrowski;55180;211;26060;29;t1416
mazowieckie;otwocki;103020;390;46693;66;t1417
mazowieckie;piaseczyñski;269483;636;118978;28;t1418
mazowieckie;p³ocki;93457;375;42753;67;t1419
mazowieckie;p³oñski;86314;172;38813;27;t1420
mazowieckie;pruszkowski;150510;579;67265;70;t1421
mazowieckie;przasnyski;54647;127;25108;14;t1422
mazowieckie;przysuski;31555;77;14352;10;t1423
mazowieckie;pu³tuski;50899;101;23223;15;t1424
mazowieckie;radomski;70154;259;31753;17;t1425
mazowieckie;siedlecki;33944;93;15645;12;t1426
mazowieckie;sierpecki;48751;203;22428;25;t1427
mazowieckie;sochaczewski;90564;438;41209;72;t1428
mazowieckie;soko³owski;46561;118;20770;12;t1429
mazowieckie;szyd³owiecki;23462;35;9790;0;t1430
mazowieckie;warszawski zachodni;126719;258;57053;7;t1432
mazowieckie;wêgrowski;50735;87;23289;1;t1433
mazowieckie;wo³omiñski;234098;751;101010;95;t1434
mazowieckie;wyszkowski;68954;237;31458;25;t1435
mazowieckie;zwoleñski;30770;84;14236;11;t1436
mazowieckie;¿uromiñski;31976;77;15243;13;t1437
mazowieckie;¿yrardowski;63967;356;28389;37;t1438
mazowieckie;Ostro³êka;77960;205;35017;19;t1461
mazowieckie;P³ock;143818;376;62446;39;t1462
mazowieckie;Radom;256175;780;112379;78;t1463
mazowieckie;Siedlce;127105;308;57555;48;t1464
mazowieckie;Warszawa;2843065;8917;1249666;615;t1465
opolskie;brzeski;77403;325;34807;28;t1601
opolskie;g³ubczycki;45212;160;20181;23;t1602
opolskie;kêdzierzyñsko-kozielski;87404;329;39369;27;t1603
opolskie;kluczborski;59514;324;26990;58;t1604
opolskie;krapkowicki;103979;334;46174;26;t1605
opolskie;namys³owski;30858;84;13942;10;t1606
opolskie;nyski;102020;443;46546;58;t1607
opolskie;oleski;52470;140;24146;20;t1608
opolskie;opolski;72325;285;31994;16;t1609
opolskie;prudnicki;43429;54;19380;3;t1610
opolskie;strzelecki;62405;129;27591;27;t1611
opolskie;Opole;206075;561;91268;58;t1661
podkarpackie;bieszczadzki;11541;83;5193;9;t1801
podkarpackie;brzozowski;50045;100;22572;8;t1802
podkarpackie;dêbicki;71430;282;29782;17;t1803
podkarpackie;jaros³awski;65833;208;28226;17;t1804
podkarpackie;jasielski;67109;181;28413;5;t1805
podkarpackie;kolbuszowski;24662;48;11077;9;t1806
podkarpackie;kroœnieñski;53845;216;24947;40;t1807
podkarpackie;le¿ajski;45590;192;19805;35;t1808
podkarpackie;lubaczowski;37120;178;16362;26;t1809
podkarpackie;³añcucki;46126;162;20850;10;t1810
podkarpackie;mielecki;93959;395;43204;19;t1811
podkarpackie;ni¿añski;36215;169;16700;25;t1812
podkarpackie;przemyski;21370;81;10088;9;t1813
podkarpackie;przeworski;33437;173;15256;30;t1814
podkarpackie;ropczycko-sêdziszowski;42873;156;18674;7;t1815
podkarpackie;rzeszowski;60509;161;26814;8;t1816
podkarpackie;sanocki;43125;185;18662;16;t1817
podkarpackie;stalowowolski;81906;321;36501;38;t1818
podkarpackie;strzy¿owski;30385;113;14161;26;t1819
podkarpackie;tarnobrzeski;18292;112;7749;11;t1820
podkarpackie;leski;15460;119;7072;9;t1821
podkarpackie;Krosno;49189;287;21988;30;t1861
podkarpackie;Przemyœl;53743;300;22383;24;t1862
podkarpackie;Rzeszów;610125;971;270738;92;t1863
podkarpackie;Tarnobrzeg;68312;256;30321;17;t1864
podlaskie;augustowski;47699;249;21022;48;t2001
podlaskie;bia³ostocki;70679;320;31624;38;t2002
podlaskie;bielski;41355;144;18299;19;t2003
podlaskie;grajewski;31433;112;14438;2;t2004
podlaskie;hajnowski;32972;95;14441;12;t2005
podlaskie;kolneñski;24865;79;11178;10;t2006
podlaskie;³om¿yñski;17358;40;8032;5;t2007
podlaskie;moniecki;25795;222;11517;35;t2008
podlaskie;sejneñski;13378;74;6030;19;t2009
podlaskie;siemiatycki;34457;77;15968;16;t2010
podlaskie;sokólski;47876;139;22028;42;t2011
podlaskie;suwalski;9514;60;4344;7;t2012
podlaskie;wysokomazowiecki;52366;278;23821;27;t2013
podlaskie;zambrowski;31176;110;13540;8;t2014
podlaskie;Bia³ystok;541071;1417;236395;154;t2061
podlaskie;£om¿a;75945;213;34069;27;t2062
podlaskie;Suwa³ki;65352;236;27753;22;t2063
pomorskie;bytowski;74556;146;33001;22;t2201
pomorskie;chojnicki;95387;345;42846;19;t2202
pomorskie;cz³uchowski;45217;164;19380;10;t2203
pomorskie;gdañski;66260;175;29997;14;t2204
pomorskie;kartuski;102392;375;46123;47;t2205
pomorskie;koœcierski;69730;155;31642;21;t2206
pomorskie;kwidzyñski;70958;176;31920;19;t2207
pomorskie;lêborski;64597;233;28396;24;t2208
pomorskie;malborski;46420;238;20891;5;t2209
pomorskie;nowodworski;35802;30;15978;0;t2210
pomorskie;pucki;64777;307;29185;49;t2211
pomorskie;s³upski;51616;174;23181;22;t2212
pomorskie;starogardzki;111012;276;49800;43;t2213
pomorskie;tczewski;93114;386;40338;47;t2214
pomorskie;wejherowski;176132;427;78799;33;t2215
pomorskie;sztumski;46441;81;20463;16;t2216
pomorskie;Gdañsk;893029;2228;400027;156;t2261
pomorskie;Gdynia;320372;1255;135319;107;t2262
pomorskie;S³upsk;127133;283;57080;33;t2263
pomorskie;Sopot;103107;259;45997;11;t2264
œl¹skie;bêdziñski;124257;647;55023;43;t2401
œl¹skie;bielski;118696;319;51170;33;t2402
œl¹skie;cieszyñski;173684;430;77837;39;t2403
œl¹skie;czêstochowski;97697;388;44508;32;t2404
œl¹skie;gliwicki;147545;944;61585;81;t2405
œl¹skie;k³obucki;62950;148;28114;6;t2406
œl¹skie;lubliniecki;59601;186;26389;20;t2407
œl¹skie;miko³owski;44851;174;20509;5;t2408
œl¹skie;myszkowski;61029;217;27845;16;t2409
œl¹skie;pszczyñski;71802;210;32513;8;t2410
œl¹skie;raciborski;97474;226;43517;7;t2411
œl¹skie;rybnicki;28733;110;13402;4;t2412
œl¹skie;tarnogórski;160380;402;73281;24;t2413
œl¹skie;bieruñsko-lêdziñski;42390;76;19389;10;t2414
œl¹skie;wodzis³awski;136094;465;60820;36;t2415
œl¹skie;zawierciañski;114529;390;50321;34;t2416
œl¹skie;¿ywiecki;115428;181;53091;21;t2417
œl¹skie;Bielsko-Bia³a;241534;1013;107332;82;t2461
œl¹skie;Bytom;158121;395;70361;68;t2462
œl¹skie;Chorzów;127843;437;56094;16;t2463
œl¹skie;Czêstochowa;290279;1125;128219;91;t2464
œl¹skie;D¹browa Górnicza;101549;463;44669;18;t2465
œl¹skie;Gliwice;298605;637;134243;44;t2466
œl¹skie;Jastrzêbie-Zdrój;66503;379;29173;9;t2467
œl¹skie;Jaworzno;99710;171;44406;19;t2468
œl¹skie;Katowice;630383;1158;282021;77;t2469
œl¹skie;Mys³owice;55850;23;25273;1;t2470
œl¹skie;Piekary Œl¹skie;43575;270;19328;34;t2471
œl¹skie;Ruda Œl¹ska;194688;458;90671;41;t2472
œl¹skie;Rybnik;78510;190;34121;17;t2473
œl¹skie;Siemianowice Œl¹skie;96035;297;43634;30;t2474
œl¹skie;Sosnowiec;238435;1102;103873;84;t2475
œl¹skie;Œwiêtoch³owice;45132;149;20324;16;t2476
œl¹skie;Tychy;124827;770;57212;115;t2477
œl¹skie;Zabrze;152278;580;64681;57;t2478
œl¹skie;¯ory;67747;114;30533;10;t2479
œwiêtokrzyskie;buski;58479;290;25991;35;t2601
œwiêtokrzyskie;jêdrzejowski;83751;216;38374;20;t2602
œwiêtokrzyskie;kazimierski;28257;105;12575;5;t2603
œwiêtokrzyskie;kielecki;129222;286;56999;26;t2604
œwiêtokrzyskie;konecki;63850;184;28385;42;t2605
œwiêtokrzyskie;opatowski;39986;189;18037;28;t2606
œwiêtokrzyskie;ostrowiecki;99980;376;44337;28;t2607
œwiêtokrzyskie;piñczowski;39933;84;16484;13;t2608
œwiêtokrzyskie;sandomierski;84436;153;38153;17;t2609
œwiêtokrzyskie;skar¿yski;57981;231;26056;44;t2610
œwiêtokrzyskie;starachowicki;69692;379;31224;56;t2611
œwiêtokrzyskie;staszowski;40858;149;18390;29;t2612
œwiêtokrzyskie;w³oszczowski;50393;164;22372;8;t2613
œwiêtokrzyskie;Kielce;311318;801;137195;37;t2661
warmiñsko-mazurskie;bartoszycki;60450;216;26926;16;t2801
warmiñsko-mazurskie;braniewski;33409;23;15419;2;t2802
warmiñsko-mazurskie;dzia³dowski;57518;79;26179;7;t2803
warmiñsko-mazurskie;elbl¹ski;41788;274;19436;43;t2804
warmiñsko-mazurskie;e³cki;92043;120;38088;9;t2805
warmiñsko-mazurskie;gi¿ycki;48597;81;22240;17;t2806
warmiñsko-mazurskie;i³awski;75661;141;33661;25;t2807
warmiñsko-mazurskie;kêtrzyñski;48370;164;22020;30;t2808
warmiñsko-mazurskie;lidzbarski;33537;187;15341;7;t2809
warmiñsko-mazurskie;mr¹gowski;33542;80;14628;5;t2810
warmiñsko-mazurskie;nidzicki;54470;159;20577;25;t2811
warmiñsko-mazurskie;nowomiejski;41385;103;18656;9;t2812
warmiñsko-mazurskie;olecki;27843;75;12728;4;t2813
warmiñsko-mazurskie;olsztyñski;105417;401;47453;50;t2814
warmiñsko-mazurskie;ostródzki;77763;273;35413;56;t2815
warmiñsko-mazurskie;piski;56586;218;24974;34;t2816
warmiñsko-mazurskie;szczycieñski;61277;188;27869;25;t2817
warmiñsko-mazurskie;go³dapski;21299;93;9410;8;t2818
warmiñsko-mazurskie;wêgorzewski;22604;17;10445;4;t2819
warmiñsko-mazurskie;Elbl¹g;141644;525;63460;81;t2861
warmiñsko-mazurskie;Olsztyn;256296;773;111019;106;t2862
wielkopolskie;chodzieski;44326;194;19974;49;t3001
wielkopolskie;czarnkowsko-trzcianecki;95408;405;43191;86;t3002
wielkopolskie;gnieŸnieñski;159360;363;72971;35;t3003
wielkopolskie;gostyñski;84646;247;39024;33;t3004
wielkopolskie;grodziski;40203;112;19040;17;t3005
wielkopolskie;jarociñski;61789;119;28679;16;t3006
wielkopolskie;kaliski;68423;264;31732;115;t3007
wielkopolskie;kêpiñski;49177;113;22403;3;t3008
wielkopolskie;kolski;73454;264;32532;23;t3009
wielkopolskie;koniñski;85181;383;37775;34;t3010
wielkopolskie;koœciañski;71498;135;32834;17;t3011
wielkopolskie;krotoszyñski;68645;235;31694;26;t3012
wielkopolskie;leszczyñski;22464;53;10310;3;t3013
wielkopolskie;miêdzychodzki;36885;62;17017;1;t3014
wielkopolskie;nowotomyski;68919;11;31531;0;t3015
wielkopolskie;obornicki;90241;277;38532;18;t3016
wielkopolskie;ostrowski;145104;164;63305;21;t3017
wielkopolskie;ostrzeszowski;49676;160;21577;21;t3018
wielkopolskie;pilski;110852;377;50625;56;t3019
wielkopolskie;pleszewski;69655;106;31929;23;t3020
wielkopolskie;poznañski;230640;1021;103042;128;t3021
wielkopolskie;rawicki;60267;321;26775;29;t3022
wielkopolskie;s³upecki;48016;104;21397;8;t3023
wielkopolskie;szamotulski;77851;228;34803;15;t3024
wielkopolskie;œredzki;70704;252;32728;38;t3025
wielkopolskie;œremski;40213;120;17994;4;t3026
wielkopolskie;turecki;65896;156;30163;12;t3027
wielkopolskie;w¹growiecki;35943;101;16565;18;t3028
wielkopolskie;wolsztyñski;55751;50;25548;4;t3029
wielkopolskie;wrzesiñski;73697;321;32935;29;t3030
wielkopolskie;z³otowski;48395;131;21539;25;t3031
wielkopolskie;Kalisz;121060;180;54671;11;t3061
wielkopolskie;Konin;113403;436;50474;36;t3062
wielkopolskie;Leszno;81800;486;34740;89;t3063
wielkopolskie;Poznañ;1221976;2506;548614;268;t3064
zachodniopomorskie;bia³ogardzki;48386;48;21523;7;t3201
zachodniopomorskie;choszczeñski;42911;193;18668;9;t3202
zachodniopomorskie;drawski;63684;232;27959;4;t3203
zachodniopomorskie;goleniowski;71792;239;31570;21;t3204
zachodniopomorskie;gryficki;40775;105;17962;12;t3205
zachodniopomorskie;gryfiñski;64766;389;28740;39;t3206
zachodniopomorskie;kamieñski;54193;178;23924;24;t3207
zachodniopomorskie;ko³obrzeski;101244;250;45062;34;t3208
zachodniopomorskie;koszaliñski;38507;188;16814;39;t3209
zachodniopomorskie;myœliborski;46299;40;20467;1;t3210
zachodniopomorskie;policki;55674;124;25243;12;t3211
zachodniopomorskie;pyrzycki;32231;136;14811;26;t3212
zachodniopomorskie;s³awieñski;58413;116;25770;28;t3213
zachodniopomorskie;stargardzki;102134;319;44807;28;t3214
zachodniopomorskie;szczecinecki;91795;307;39971;17;t3215
zachodniopomorskie;œwidwiñski;46463;169;19259;20;t3216
zachodniopomorskie;wa³ecki;43136;30;20044;5;t3217
zachodniopomorskie;³obeski;50227;63;20792;11;t3218
zachodniopomorskie;Koszalin;137071;520;60396;36;t3261
zachodniopomorskie;Szczecin;636433;1890;276669;155;t3262
zachodniopomorskie;Œwinoujœcie;44869;148;20216;6;t3263
Ca³y kraj;;40334156;122065;17911200;12483;t0000
