data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2186;0
2020-12-28;4401;0
2020-12-29;10063;0
2020-12-30;20453;1
2020-12-31;10633;0
2021-01-01;1347;3
2021-01-02;2271;0
2021-01-03;652;0
2021-01-04;40741;1
2021-01-05;55440;2
2021-01-06;18793;0
2021-01-07;30437;0
2021-01-08;11847;1
2021-01-09;2260;0
2021-01-10;997;2
2021-01-11;47693;3
2021-01-12;63513;0
2021-01-13;55222;1
2021-01-14;46626;1
2021-01-15;26283;0
2021-01-16;21024;17
2021-01-17;12090;430
2021-01-18;28471;2938
2021-01-19;49602;8125
2021-01-20;51261;14448
2021-01-21;53276;14849
2021-01-22;38320;5265
2021-01-23;16727;1362
2021-01-24;5328;557
2021-01-25;73603;29591
2021-01-26;133287;48309
2021-01-27;104643;26580
2021-01-28;89705;29475
2021-01-29;44021;16154
2021-01-30;16283;3118
2021-01-31;8675;1388
2021-02-01;57258;33321
2021-02-02;115475;57623
2021-02-03;122355;55985
2021-02-04;107610;51550
2021-02-05;52184;29564
2021-02-06;24744;15706
2021-02-07;16482;10164
2021-02-08;33242;11751
2021-02-09;90489;20403
2021-02-10;113727;44798
2021-02-11;112235;58934
2021-02-12;75986;43725
2021-02-13;35653;15156
2021-02-14;14715;4863
2021-02-15;36474;11737
2021-02-16;72206;33829
2021-02-17;156010;85155
2021-02-18;175611;94427
2021-02-19;103207;50209
2021-02-20;35958;7688
2021-02-21;16045;3605
2021-02-22;43403;4116
2021-02-23;71839;20433
2021-02-24;160936;76977
2021-02-25;174993;90569
2021-02-26;103653;45561
2021-02-27;44715;11771
2021-02-28;17854;5645
2021-03-01;46181;5410
2021-03-02;82247;21742
2021-03-03;156914;67940
2021-03-04;174047;85869
2021-03-05;108824;44682
2021-03-06;49726;12028
2021-03-07;17969;5379
2021-03-08;34588;3678
2021-03-09;63917;8473
2021-03-10;143110;42987
2021-03-11;162744;68273
2021-03-12;95061;39474
2021-03-13;29731;6721
2021-03-14;11866;3027
2021-03-15;25733;3562
2021-03-16;47826;10714
2021-03-17;133990;43862
2021-03-18;155433;66614
2021-03-19;89350;38863
2021-03-20;29739;10267
2021-03-21;10644;3069
2021-03-22;51868;3976
2021-03-23;117944;19873
2021-03-24;192057;50115
2021-03-25;216314;71677
2021-03-26;162121;40604
2021-03-27;92123;15004
2021-03-28;35593;6909
2021-03-29;80051;9917
2021-03-30;117606;16099
2021-03-31;190765;20734
2021-04-01;205409;19487
2021-04-02;153033;11329
2021-04-03;36054;2757
2021-04-04;3317;343
2021-04-05;3856;528
2021-04-06;125780;8171
2021-04-07;220812;7384
2021-04-08;257847;5783
2021-04-09;220150;4688
2021-04-10;153817;4144
2021-04-11;44374;787
2021-04-12;106104;7034
2021-04-13;186485;23323
2021-04-14;254164;53801
2021-04-15;267385;59368
2021-04-16;200325;28284
2021-04-17;140467;12032
2021-04-18;39718;4034
2021-04-19;109233;13163
2021-04-20;202317;34335
2021-04-21;282148;74574
2021-04-22;305716;79785
2021-04-23;258731;46888
2021-04-24;205458;24585
2021-04-25;55669;9231
2021-04-26;139271;30813
2021-04-27;253056;58758
2021-04-28;343840;99332
2021-04-29;386332;108889
2021-04-30;356043;74780
2021-05-01;121272;15603
2021-05-02;58637;9903
2021-05-03;46953;5542
2021-05-04;233057;63117
2021-05-05;395188;122275
2021-05-06;419271;140907
2021-05-07;374981;123828
2021-05-08;255535;63177
2021-05-09;81620;14800
2021-05-10;185931;51957
2021-05-11;315280;108324
2021-05-12;423584;177228
2021-05-13;427421;188959
2021-05-14;356459;146274
2021-05-15;254615;100184
